종사자수_총소계,연간급여_합계,건물소유면적,건물임차면적,건물무상면적,건물합계면적,매출액,영업비용,인건비,임차료,기타영업비용,영업이익,사업체승수,종사자승수,매출액승수
80,1222,,662,,662,6796,6755,1539,744,4472,41,1,1,1
4,56,,79,,79,216,175,56,15,104,41,25.15217,21.08333,16.271217
2,73,115,,,115,1174,1133,76,0,1057,41,27.08696,24.01031,13.2149349
5,59,,66,,66,504,463,63,16,384,41,2.0625,1.88679,1.7239639
4,48,,33,,33,180,139,48,12,79,41,24.25455,18.58915,8.2153951
7,58,,125,,125,245,204,60,17,127,41,4.92857,4.89888,4.8654022
4,23,,66,,66,270,229,25,15,189,41,150.44118,133.0989,105.145082
5,54,,83,,83,199,158,54,8,96,41,2.51852,2.48734,2.1575892
3,80,,100,,100,458,417,84,34,299,41,84.36842,77.12963,91.692029
3,8,,50,,50,175,134,8,10,116,41,30.93023,27.79167,25.0349277
6,90,,990,,990,205,164,96,48,20,41,30.88889,27.30952,26.949565
9,204,,165,,165,1520,1479,242,175,1062,41,40.19672,39.12871,30.5730263
58,879,,660,,660,3140,3099,1007,265,1827,41,1,1,1
80,1222,,553,,553,6796,6755,1539,744,4472,41,1,1,1
3,16,,132,,132,120,79,18,25,36,41,19.125,16.60959,14.0282207
5,36,,33,,33,324,283,39,66,178,41,36.61538,34.41954,23.345692
11,60,,23,,23,366,325,69,36,220,41,1.93333,1.83422,1.4907902
10,60,,66,,66,366,325,69,36,220,41,1.93333,1.83422,1.4907902
3,21,,66,,66,100,59,21,6,32,41,92.125,86.12195,69.4318766
6,28,,132,,132,184,143,28,22,93,41,5.55556,4.98246,5.6821355
10,186,460,,,460,686,645,194,2,449,41,1.61538,1.71242,1.677169
2,,,23,,23,93,52,,12,40,41,146.48571,130.56173,118.859933
3,22,,50,,50,217,176,22,26,128,41,291.23684,278.21429,231.4733297
2,24,,99,,99,198,157,25,17,115,41,26.73333,23.78378,20.2302703
6,58,,132,,132,498,457,62,16,379,41,2.79167,2.73154,2.3051081
60,875,,700,,700,3124,3083,1003,263,1817,41,1,1,1
10,123,,115,,115,861,820,147,50,623,41,6.53846,6.60465,4.0725242
3,38,,132,,132,130,89,39,7,43,41,120.15873,101.59864,83.784689
4,19,,126,,126,187,146,20,14,112,41,20.33333,16.79167,10.0912254
5,81,,198,,198,325,284,85,50,149,41,1.15,1.16379,1.1729015
2,,,56,,56,80,39,,6,33,41,24.25455,18.58915,8.2153951
5,47,,165,,165,436,395,47,0,348,41,40.19672,39.12871,30.5730263
3,23,,26,,26,212,171,24,13,134,41,158.44444,189.46667,204.4349515
4,45,,66,,66,396,355,55,21,279,41,21.38235,18.46739,10.9095705
5,43,,182,,182,252,211,49,19,143,41,4.67742,4.67513,3.4421538
4,15,,132,,132,168,127,16,18,93,41,50.45161,40.19328,28.9746732
3,16,,43,,43,263,222,17,20,185,41,77.82292,67.19913,61.7123326
3,22,,99,,99,218,177,22,26,129,41,252.53333,228.9881,224.3465793
7,47,,142,,142,481,440,53,54,333,41,17.94118,16.77576,12.1740972
10,180,,191,,191,997,956,200,72,684,41,37.81818,36.58333,29.1067447
7,86,,27,,27,2891,2850,108,12,2730,41,24.39286,21.86022,16.8267901
2,15,,83,,83,177,136,15,19,102,41,178.91667,163.28302,134.9451747
6,89,,60,,60,532,491,106,32,353,41,5.19048,5.14394,4.3083932
3,22,330,,,330,219,178,22,26,130,41,176.18182,172.44643,179.6979937
10,134,50,,,50,660,619,150,39,430,41,1.02941,1.02582,1.0258094
4,25,396,,,396,278,237,27,24,186,41,203,125.25,104.0035971
6,61,660,,,660,256,215,61,6,148,41,2.4,2.16667,2.2285126
5,33,,79,,79,156,115,34,16,65,41,6.33333,5.81461,4.1795183
14,370,,8483,,8483,1354,1313,416,236,661,41,1,1,1
5,239,462,,,462,617,576,239,276,61,41,21.95,21.92857,16.8103462
7,59,231,,,231,342,301,65,,236,41,4.06061,3.77578,3.3095415
2,,660,,,660,48,7,,,7,41,74.93548,74.19231,30.1978514
2,,,33,,33,169,128,,23,105,41,29.75439,24.31429,19.9564181
31,856,,17133,,17133,4955,4914,1048,1499,2367,41,1,1,1
4,38,,314,,314,184,143,39,24,80,41,76,61.57895,70.4195804
7,116,,221,,221,668,627,130,51,446,41,1,1,1
2,,59,,,59,517,476,,31,445,41,18.93103,16.24096,11.7687293
2,,,50,,50,72,31,,8,23,41,29.75439,24.31429,19.9564181
2,11,,50,,50,96,55,11,5,39,41,30.95,24.21277,14.3146282
4,220,,10,,10,675,634,240,1,393,41,24.08333,19.66667,14.5524512
2,,,66,,66,72,31,,7,24,41,5.25,5.65,4.6643234
1,,,50,,50,80,39,0,7,32,41,3.43243,2.95556,2.4092185
3,13,238,,,238,72,31,13,0,18,41,20.35294,16.4026,8.4581387
3,,,99,,99,189,148,,19,129,41,21.28571,18.57669,12.7505126
16,35,,490,,490,114,73,35,6,32,41,5.22222,4.8319,4.9082507
3,34,,99,,99,150,109,37,10,62,41,22.10526,21.36585,16.0611621
2,,,56,,56,100,59,,8,51,41,17.06849,13.33908,8.5329549
3,12,83,,,83,100,59,12,,47,41,134.02151,111.08451,89.1162157
12,14,264,,,264,240,199,14,,185,41,7.75,6.70536,6.0624785
5,89,,50,,50,531,490,104,32,354,41,4,3.765,2.9820993
1,,,40,,40,188,147,,12,135,41,21.6,18.06542,15.0945234
10,440,,429,,429,1197,1156,497,29,630,41,2.25,2.3619,2.2013311
4,27,96,,,96,135,94,27,,67,41,26.58824,20.0873,14.8892836
4,13,,165,,165,135,94,13,35,46,41,14.9375,12.58333,10.6748768
7,72,,66,,66,190,149,72,6,71,41,10.19048,10.14286,6.9304973
23,410,3798,,,3798,1689,1648,559,14,1075,41,1,1,1
1,,,10,,10,72,31,0,5,26,41,16.66667,12.83562,8.2510735
4,22,1650,,,1650,343,302,22,0,280,41,29.55172,26.93939,23.3469323
3,53,,33,,33,347,306,54,22,230,41,10.16667,9.11765,11.1305936
6,9,,99,,99,153,112,11,3,98,41,4.02564,3.5914,2.9450668
7,86,,39,,39,2891,2850,108,12,2730,41,5.2,5.14935,3.7962427
50,877,691,,,691,3132,3091,1005,264,1822,41,1,1,1
299,12838,20198,,,20198,34325,34284,14935,325,19024,41,1,1,1
2,,,,,,113,72,0,7,65,41,15.625,16.38961,11.9713237
12,170,230,,,230,766,725,195,68,462,41,2.44444,2.45029,2.3025322
13,,,323,,323,278,236,,108,128,42,5.6,5.29412,4.748924
9,134,2376,,,2376,630,588,134,0,454,42,1,1,1
2,,,92,,92,96,54,,8,46,42,59.17073,42.79208,24.6031684
1,,,66,,66,123,81,0,10,71,42,50.61111,45.69072,32.2696193
2,,,56,,56,80,38,,12,26,42,48.17073,47.57971,32.801
3,35,,99,,99,235,193,39,29,125,42,37.42308,29.05556,17.0726904
23,313,330,,,330,1302,1260,377,7,876,42,1.2,1.20741,2.0126726
7,125,,165,,165,493,451,180,14,257,42,7.52941,6.98261,5.9449208
2,,79,,,79,188,146,,14,132,42,48.33333,44.42742,33.6342586
2,0,,66,,66,118,76,0,18,58,42,31.64789,23.16364,11.8899186
9,88,,600,,600,745,703,99,48,556,42,80.4,74.73494,79.5669198
2,,,56,,56,111,69,0,12,57,42,30.83908,23.98492,15.7252243
3,,,304,,304,150,108,0,24,84,42,182.75472,155.98438,118.1370298
2,12,83,,,83,120,78,12,,66,42,25.15217,21.08333,16.271217
3,20,,36,,36,200,158,22,12,124,42,16.66667,12.83562,8.2510735
14,107,,330,,330,508,466,107,37,322,42,4.09091,3.56774,3.138544
2,,,66,,66,160,118,0,8,110,42,31.03636,29.55752,22.7548627
2,8,,70,,70,156,114,8,20,86,42,50.45161,40.19328,28.9746732
6,74,,307,,307,306,264,81,34,149,42,9.03448,9.20455,7.7058386
6,40,,116,,116,260,218,40,10,168,42,2.4,2.24138,2.0433161
5,67,,66,,66,294,252,67,48,137,42,4.14286,3.77612,2.8661052
8,79,,231,,231,451,409,83,,326,42,6.07692,5.32967,5.3584437
6,79,,142,,142,459,417,88,24,305,42,81.17544,82.05882,69.8511546
7,62,,149,,149,240,198,62,36,100,42,7.07143,6.35556,5.3132889
2,24,,627,,627,204,162,25,84,53,42,146.77273,130.23077,125.6852239
8,65,,165,,165,496,454,65,28,361,42,34.08333,31.43038,16.1676824
5,121,,99,,99,663,621,136,40,445,42,23.52174,23.25694,15.484661
5,52,,165,,165,262,220,53,19,148,42,4.25,4.25275,2.9596999
2,22,,66,,66,1655,1613,27,11,1575,42,251.54545,229.92308,193.3515155
5,17,1320,,,1320,131,89,19,0,70,42,10.44444,11.02,8.7598706
1,,413,,,413,48,6,,,6,42,31.61111,28.71831,9.0734899
2,,,50,,50,138,96,0,18,78,42,26.58824,20.0873,14.8892836
28,496,,645,,645,2058,2016,563,187,1266,42,2.28571,2.19666,1.920066
2,,,76,,76,185,143,,10,133,42,19.125,16.60959,14.0282207
2,,49,,,49,121,79,0,0,79,42,22.10526,21.36585,16.0611621
2,,,33,,33,170,128,,13,115,42,62.02381,55.53982,39.0659737
5,96,,165,,165,278,236,96,12,128,42,2.51852,2.48734,2.1575892
7,79,,330,,330,616,574,79,22,473,42,4.5,4.56757,3.2284955
4,53,1700,,,1700,277,235,53,0,182,42,58.78125,54.65714,55.7782768
6,96,,99,,99,281,239,96,22,121,42,2,2.01852,1.8069069
2,0,,160,,160,160,118,0,10,108,42,121.8,108.7561,92.1745441
4,35,,198,,198,180,138,37,7,94,42,26.125,25.20833,19.4171228
2,18,,86,,86,82,40,18,6,16,42,149.42857,138.22222,65.3046267
4,20,,,106,106,554,512,21,0,491,42,128.26316,114.86275,69.6208373
3,26,,116,,116,299,257,27,23,207,42,251.54545,229.92308,193.3515155
7,118,,116,,116,605,563,136,75,352,42,4.45,4.36923,4.4185435
23,371,,594,,594,2340,2298,432,342,1524,42,5.66667,5.41108,5.5906703
4,41,,115,,115,230,188,41,35,112,42,124.5,103,82.9817906
2,,43,,,43,61,19,0,0,19,42,120.15873,101.59864,83.784689
2,62,,63,,63,456,414,71,38,305,42,78.32258,70.90476,66.0938628
1,,,43,,43,82,40,,8,32,42,30.95,24.21277,14.3146282
14,328,,84,,84,2080,2038,425,192,1421,42,4.72222,4.25726,3.6092322
2,,,50,,50,140,98,0,16,82,42,3.43243,2.95556,2.4092185
7,121,,132,,132,504,462,123,40,299,42,97.91667,94.46753,86.0307105
2,,,49,,49,87,45,,13,32,42,97.32468,77.2449,37.2703021
11,130,,166,,166,675,633,155,51,427,42,7.58,7.31534,7.5550585
4,15,,119,,119,192,150,15,15,120,42,35.25,27.8,25.4562212
1,,,50,,50,75,33,0,6,27,42,31.03636,29.55752,22.7548627
7,123,198,,,198,711,669,132,40,497,42,46.91667,46.87919,35.732895
4,53,,66,,66,323,281,57,29,195,42,64.39583,44.53846,20.7012661
4,48,,99,,99,469,427,57,16,354,42,12.88571,10.68421,6.5526919
7,25,,99,,99,189,147,25,10,112,42,1.84615,1.63934,1.8053444
4,21,,172,,172,174,132,22,12,98,42,39.93333,35.94444,33.0271588
13,123,,320,,320,639,597,145,51,401,42,11.07895,11.43788,10.5782991
2,22,,132,,132,128,86,22,6,58,42,133.07143,151.5,140.9398013
10,253,,165,,165,965,923,278,97,548,42,2.26087,2.22727,2.455537
6,34,,264,,264,280,238,36,21,181,42,33.44444,30.19672,22.3056935
2,,,231,,231,147,105,0,18,87,42,9.8,12.875,9.059126
1,,,23,,23,102,60,,15,45,42,27.68182,22.89091,23.1761675
5,56,,,,,172,130,56,18,56,42,1,1,1
4,24,,116,,116,235,193,24,15,154,42,106.17949,94.7093,83.5359389
6,53,198,,,198,402,360,56,13,291,42,26.5,28.45455,33.7948207
4,29,,99,,99,340,298,31,23,244,42,88.14943,73.12919,40.3573741
5,93,,139,,139,351,309,103,16,190,42,7.52941,6.98261,5.9449208
20,262,,682,,682,1933,1891,312,58,1521,42,2.33333,2.1,3.492019
5,67,,149,,149,287,245,70,34,141,42,4,4.01235,2.6072187
4,16,,40,,40,176,134,16,17,101,42,74.17722,58.55556,48.2764031
3,40,,46,,46,291,249,42,32,175,42,2.13333,1.87234,1.8365029
8,243,,2930,,2930,628,586,243,281,62,42,21.95,21.92857,16.8103462
3,38,1155,,,1155,194,152,44,23,85,42,168.30769,154.03571,177.5526756
14,67,,33,,33,300,258,67,51,140,42,3.27273,3.24818,2.8980324
2,7,,40,,40,181,139,7,11,121,42,178.91667,163.28302,134.9451747
3,6,,50,,50,168,126,6,11,109,42,31.03636,29.55752,22.7548627
6,111,,79,,79,298,256,112,14,130,42,16.44444,16.25862,17.5666276
3,5,,99,,99,110,68,5,22,41,42,26.25,22.20548,13.1778426
2,8,,35,,35,120,78,8,5,65,42,20.33333,16.79167,10.0912254
3,18,,99,,99,339,297,23,34,240,42,109.23077,90.56311,63.3530836
7,98,,132,,132,326,284,104,31,149,42,25.91667,24.17949,29.6026966
3,16,,36,,36,275,233,17,21,195,42,77.82292,67.19913,61.7123326
13,70,,102,,102,363,321,81,17,223,42,21.66667,20.8087,13.3699946
4,29,,66,,66,203,161,29,24,108,42,50.31707,37.86538,24.8658898
6,37,,50,,50,132,90,37,29,24,42,9.5,8.98,7.6491433
5,48,,50,,50,306,264,48,9,207,42,4.61538,4.34615,2.8843222
1,,,42,,42,58,16,0,3,13,42,20.09524,15.875,8.8949364
5,95,,,,,315,273,110,20,143,42,5.22222,4.90351,3.5296918
5,67,92,,,92,288,246,69,14,163,42,2.51852,2.48734,2.1575892
2,,,115,,115,220,178,,9,169,42,128.63077,107.88387,91.2718601
2,,,73,,73,72,30,,8,22,42,32.52381,24.73292,15.5901172
31,857,18033,,,18033,4961,4919,1050,1501,2368,42,1,1,1
2,,165,,,165,197,155,,14,141,42,120.15873,101.59864,83.784689
5,43,,102,,102,205,163,43,26,94,42,26.36364,27.73438,20.2990157
14,134,0,63,0,63,599,557,148,55,354,42,2.22222,2.17373,2.1809863
18,219,,240,,240,1029,987,260,128,599,42,7.58,7.31534,7.5550585
6,60,,116,,116,126,84,60,4,20,42,59,61.93103,50.6563786
3,8,,66,,66,180,138,8,11,119,42,30.93023,27.79167,25.0349277
24,172,,264,,264,884,842,172,61,609,42,1,1,1
1,,,,,,182,140,,20,120,42,178.91667,163.28302,134.9451747
6,108,2310,,,2310,400,358,118,,240,42,1,1,1
11,183,,330,,330,476,434,224,43,167,42,1.28571,1.25301,1.1801938
9,265,,264,,264,1080,1038,270,54,714,42,9.94118,8.91845,6.4335015
8,51,,116,,116,148,106,52,20,34,42,5.55556,4.98246,5.6821355
2,,,198,,198,92,50,0,10,40,42,128.63077,107.88387,91.2718601
9,260,,63,,63,898,856,269,117,470,42,8.75758,8.53769,8.4172592
14,328,,139,,139,2076,2034,425,191,1418,42,14.8,15.18443,16.076761
10,12,1980,,,1980,54,12,12,,0,42,1.57143,1.55556,1.1282571
2,,,43,,43,162,120,,18,102,42,58.05195,49.35176,38.8958728
4,15,,109,,109,180,138,15,19,104,42,178.91667,163.28302,134.9451747
24,124,,297,,297,817,775,147,88,540,42,1,1,1
2,,,99,,99,196,154,,14,140,42,120.15873,101.59864,83.784689
5,40,,21,,21,108,66,40,12,14,42,9.5,8.98,7.6491433
22,476,,8459,,8459,1137,1095,549,224,322,42,1,1,1
9,81,,99,,99,564,522,99,28,395,42,6.13043,5.78912,4.5851494
2,,,59,,59,143,101,0,5,96,42,28.65217,23.55046,17.3552791
4,63,,149,,149,197,155,74,24,57,42,26.58824,20.0873,14.8892836
3,20,,33,,33,237,195,20,14,161,42,53.04348,49.87255,32.6921693
1,,,50,,50,126,84,,7,77,42,82.4898,61.86458,46.3116796
12,58,,528,,528,188,146,61,8,77,42,2,1.86207,1.9903864
18,197,,132,,132,477,435,231,17,187,42,3.38889,3.0125,2.9239789
5,16,,46,,46,125,83,16,14,53,42,6.07692,5.32967,5.3584437
5,29,,20,,20,146,104,29,15,60,42,2.1,2.13121,2.2601175
3,22,,149,,149,222,180,22,27,131,42,252.53333,228.9881,224.3465793
20,262,,1076,,1076,1935,1893,312,58,1523,42,1,1,1
19,187,,350,,350,917,875,211,86,578,42,2,1.89908,2.0026539
10,93,,230,,230,300,258,108,55,95,42,6,5.39506,6.2906114
3,25,,80,,80,169,127,25,50,52,42,251.54545,229.92308,193.3515155
3,36,,76,,76,164,122,36,36,50,42,76.12121,70.77612,13.9310196
3,24,,132,,132,278,236,26,15,195,42,150.44118,133.0989,105.145082
8,166,,,116,116,338,296,170,0,126,42,5.19048,5.14394,4.3083932
16,143,,198,,198,657,615,143,96,376,42,1.38462,1.30833,1.2555234
4,66,,63,,63,160,118,70,5,43,42,50.45161,40.19328,28.9746732
5,67,,148,,148,366,324,73,26,225,42,27.66667,25.68421,23.5979836
14,328,,2475,,2475,2076,2034,425,191,1418,42,3.38889,3.0125,2.9239789
10,107,,462,,462,320,278,109,28,141,42,2.72727,2.81159,3.0977906
4,20,,40,,40,130,88,20,12,56,42,21.28571,18.57669,12.7505126
4,45,,66,,66,301,259,45,13,201,42,53.04348,49.87255,32.6921693
2,,,132,,132,197,155,,8,147,42,36.72308,31.04225,24.5178162
6,79,,132,,132,461,419,88,24,307,42,95,91.03896,69.8449052
5,79,,52,,52,360,318,79,32,207,42,30,30.5,27.5697105
2,,,66,,66,120,78,,16,62,42,77.82292,67.19913,61.7123326
17,507,,732,,732,1658,1616,555,166,895,42,8.66667,7.77419,6.6313153
6,136,,33,,33,556,514,153,59,302,42,4.06061,3.77578,3.3095415
2,11,,99,,99,151,109,11,5,93,42,30.93023,27.79167,25.0349277
2,,50,,,50,191,149,,14,135,42,48.33333,44.42742,33.6342586
7,66,40,,,40,300,258,72,,186,42,2.51852,2.44785,2.4361129
3,19,,66,,66,190,148,20,15,113,42,20.33333,16.79167,10.0912254
2,12,,50,,50,120,78,12,12,54,42,17.06849,13.33908,8.5329549
2,13,257,,,257,120,78,14,0,64,42,27.08696,24.01031,13.2149349
7,60,,83,,83,256,214,68,14,132,42,5.125,4.73333,6.3155781
2,,,29,,29,176,134,0,5,129,42,36.72308,31.04225,24.5178162
21,486,,396,,396,2410,2368,571,128,1669,42,2.22222,2.27803,2.6492113
10,155,1980,,,1980,514,472,177,63,232,42,1,1,1
6,40,1196,,,1196,173,131,40,0,91,42,6.875,6.87755,6.4263313
11,156,,,,,702,660,167,2,491,42,1,1,1
11,136,,132,,132,669,627,152,39,436,42,1.02941,1.02582,1.0258094
4,3,,198,,198,170,128,3,17,108,42,16.15385,13.52778,10.5806633
5,69,,138,,138,381,338,79,25,234,43,3.91667,3.82667,3.4063909
6,53,272,,,272,335,292,63,28,201,43,9.68571,9.18376,5.5165149
5,36,,132,,132,185,142,36,27,79,43,5,5.2,4.7891892
9,,,561,,561,152,109,,17,92,43,24.85714,22.71739,13.7885071
22,416,,303,,303,1631,1588,485,148,955,43,1.44444,1.34926,1.6625681
2,,99,,,99,192,149,,14,135,43,48.33333,44.42742,33.6342586
8,81,,132,,132,366,323,81,33,209,43,30,30.5,27.5697105
1,,,53,,53,226,183,,25,158,43,48.17073,47.57971,32.801
2,,,132,,132,236,193,0,15,178,43,110.2,105.21622,83.0092201
15,111,,462,,462,1166,1123,132,13,978,43,4.09091,3.56774,3.138544
3,11,,66,,66,225,182,11,8,163,43,21.65455,18.47656,15.4693688
6,64,,231,,231,417,374,74,43,257,43,40.19672,39.12871,30.5730263
5,82,,99,,99,477,434,92,25,317,43,81.17544,82.05882,69.8511546
7,70,,60,,60,321,278,70,6,202,43,2,1.71429,1.1775701
32,885,,17339,,17339,5119,5076,1083,1549,2444,43,1,1,1
58,917,,495,,495,3276,3233,1051,276,1906,43,1,1,1
1,,330,,,330,50,7,,,7,43,3.14815,2.78571,1.698167
2,,,23,,23,85,42,0,8,34,43,22.38889,17.86667,16.8264925
15,333,,66,,66,2110,2067,432,194,1441,43,3.38889,3.0125,2.9239789
3,20,,66,,66,220,177,20,25,132,43,291.23684,278.21429,231.4733297
6,198,356,,,356,2440,2397,217,14,2166,43,25.54545,25.54962,18.1974383
3,16,,96,,96,176,133,17,19,97,43,50.45161,40.19328,28.9746732
13,53,,112,,112,396,353,60,19,274,43,2.41667,2.4507,2.2845154
7,48,,231,,231,288,245,48,70,127,43,37.75,33.63855,18.4267424
6,61,,60,,60,526,483,66,17,400,43,2.79167,2.73154,2.3051081
7,46,99,,,99,264,221,51,3,167,43,40.19672,39.12871,30.5730263
3,12,,50,,50,103,60,12,12,36,43,190.17647,173.71795,63.3816943
5,75,1980,,,1980,150,107,75,,32,43,7.36364,7.85246,7.5273374
60,922,,749,,749,3294,3251,1057,278,1916,43,1,1,1
16,263,,115,,115,480,437,265,12,160,43,2.6,2.38806,2.8716436
2,,520,,,520,60,17,,,17,43,15.625,16.38961,11.9713237
9,270,,102,,102,1286,1243,358,98,787,43,40.19672,39.12871,30.5730263
14,235,,660,,660,1333,1290,257,6,1027,43,2.8,2.59722,2.502917
10,81,,99,,99,535,492,98,56,338,43,5.80769,5.07082,4.6501797
6,30,,,,,151,108,30,24,54,43,50,44.33333,27.9081633
2,18,,46,,46,124,81,18,10,53,43,18.93103,16.24096,11.7687293
6,12,,162,,162,144,101,12,28,61,43,6.33333,5.81461,4.1795183
25,199,,974,,974,1537,1494,230,40,1224,43,1.5,1.47537,1.2057606
5,64,,286,,286,150,107,72,12,23,43,6.4375,5.93204,6.1497338
6,44,,23,,23,257,214,48,32,134,43,30.54545,29.55028,23.3176747
5,89,,46,,46,297,254,91,12,151,43,4.7,4.4252,4.1283229
2,,,165,,165,70,27,0,8,19,43,67.4375,87.03226,75.5377827
7,100,,108,,108,350,307,100,64,143,43,5.53846,5.33735,5.239819
8,96,,92,,92,262,219,99,12,108,43,4.8,4.51376,4.1969741
10,151,,118,,118,490,447,159,49,239,43,1,1,1
3,39,,99,,99,300,257,42,34,181,43,182.94937,156.41818,121.4662363
4,104,,17,,17,1422,1379,126,17,1236,43,56.725,49.55556,32.8377916
6,37,,198,,198,201,158,45,34,79,43,30.54545,29.55028,23.3176747
84,1283,,949,,949,7135,7092,1616,781,4695,43,1,1,1
8,58,,99,,99,413,370,58,30,282,43,4.3,3.84375,4.576523
5,50,1650,,,1650,130,87,55,0,32,43,7.36364,7.85246,7.5273374
13,138,,209,,209,682,639,154,40,445,43,1.02941,1.02582,1.0258094
3,18,,46,,46,222,179,18,16,145,43,29.75439,24.31429,19.9564181
5,81,,149,,149,568,525,99,28,398,43,6.13043,5.78912,4.5851494
8,68,,99,,99,531,488,83,24,381,43,13.17391,13.28859,8.6332914
3,24,,122,,122,283,240,26,15,199,43,187.44,165.10059,110.2491642
8,90,,132,,132,762,719,102,49,568,43,80.4,74.73494,79.5669198
7,96,,231,,231,426,383,101,45,237,43,122,117.87097,119.4660051
11,169,,330,,330,542,499,169,24,306,43,2,1.83051,1.9117866
28,137,,2358,,2358,781,738,169,56,513,43,2.33333,2.1,3.492019
1,,,99,,99,154,111,,8,103,43,16,13.41379,9.9448017
2,,,33,,33,95,52,0,35,17,43,11.78947,10.70833,10.637757
3,7,,66,,66,162,119,7,18,94,43,23.77778,23.2,19.4649682
4,22,,158,,158,198,155,22,25,108,43,45.5,43.64286,28.7124511
1,,,90,,90,93,50,,5,45,43,27.25,20,12.1132353
2,24,,330,,330,236,193,24,15,154,43,106.17949,94.7093,83.5359389
4,22,,149,,149,201,158,22,14,122,43,158.6875,139.78049,165.5549708
7,65,,154,,154,421,378,75,43,260,43,40.19672,39.12871,30.5730263
6,55,82,,,82,196,153,57,10,86,43,2.1,2.13121,2.2601175
5,81,132,,,132,566,523,99,28,396,43,6.13043,5.78912,4.5851494
15,333,,220,,220,2110,2067,432,194,1441,43,5.80769,5.07082,4.6501797
7,428,732,,,732,4528,4485,588,10,3887,43,46.5,42.03261,20.4295227
5,35,,86,,86,140,97,35,18,44,43,8.14815,8.22353,5.7841607
5,10,,50,,50,101,58,10,7,41,43,6.4375,5.93204,6.1497338
5,43,,59,,59,218,175,45,14,116,43,2,2.01852,1.8069069
3,6,,56,,56,100,57,6,8,43,43,11.95455,10.48276,5.9531021
5,51,,69,,69,318,275,58,20,197,43,2.51852,2.44785,2.4361129
6,57,,198,,198,344,301,57,20,224,43,5.88889,5.33871,5.4345909
15,267,,165,,165,985,942,288,81,573,43,5,4.69444,5.3486928
2,,,40,,40,108,65,,7,58,43,48.33333,44.42742,33.6342586
2,30,,106,,106,144,101,33,13,55,43,26.58824,20.0873,14.8892836
2,18,,52,,52,224,181,18,17,146,43,29.75439,24.31429,19.9564181
4,23,,95,,95,227,184,23,27,134,43,252.53333,228.9881,224.3465793
8,54,,26,,26,177,134,54,8,72,43,19.13793,19.20942,16.4965915
5,69,,231,,231,381,338,79,25,234,43,3.91667,3.82667,3.4063909
2,74,,56,,56,441,398,81,51,266,43,13.69565,11.02985,8.1150356
3,27,1134,,,1134,224,181,27,48,106,43,32.28125,31.01449,31.6144426
33,30,,330,,330,176,133,30,31,72,43,2.2,2.47059,1.9871094
2,13,,50,,50,126,83,13,4,66,43,21.65455,18.47656,15.4693688
5,125,,106,,106,518,475,145,37,293,43,29.26471,28.62381,24.4345744
3,36,,132,,132,300,257,36,60,161,43,58.05195,49.35176,38.8958728
3,49,,165,,165,296,253,52,33,168,43,21.28571,18.57669,12.7505126
13,147,,294,,294,779,736,155,65,516,43,3.85,3.90204,3.8156239
6,51,,50,,50,319,276,58,21,197,43,2.51852,2.44785,2.4361129
13,83,,198,,198,208,165,87,4,74,43,4.5,4.84091,4.5436326
7,103,,99,,99,811,768,124,39,605,43,4.14286,3.77612,2.8661052
18,219,,264,,264,1030,987,260,128,599,43,7.58,7.31534,7.5550585
10,137,,118,,118,614,571,152,56,363,43,2.22222,2.17373,2.1809863
5,84,,83,,83,190,147,84,20,43,43,2,1.95911,2.2992769
3,20,,66,,66,180,137,24,24,89,43,20.91379,14.68212,10.4593916
9,94,,30,,30,596,553,99,52,402,43,23.39535,22.69259,20.0621759
4,23,,132,,132,225,182,23,27,132,43,252.53333,228.9881,224.3465793
15,279,2409,,,2409,806,763,358,2,403,43,1,1,1
10,274,4000,,,4000,790,747,352,2,393,43,1,1,1
30,162,,1749,,1749,694,651,191,47,413,43,3.36364,3.3686,4.8292848
2,10,,390,,390,105,62,10,22,30,43,10.73333,11.22222,8.1803279
9,97,,66,,66,681,638,117,32,489,43,4.7,4.4252,4.1283229
14,334,,158,,158,2115,2072,433,195,1444,43,3.38889,3.0125,2.9239789
3,8,,66,,66,224,181,8,6,167,43,134.02151,111.08451,89.1162157
3,23,,83,,83,225,182,23,27,132,43,164.45455,154.38889,214.7619768
2,,,46,,46,200,157,,7,150,43,19.125,16.60959,14.0282207
2,,594,,,594,86,43,,,43,43,29.55172,26.93939,23.3469323
